model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

















              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

















           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

















           weights='uniform'))],

















         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0118492307651,0,30m,0.0002,45,500,0.38202247191,0.0,DPS CHFJPY_30m Validation Period 45,55,0,5000,0.465617977528,None,115.324718032,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000602708631337,CHFJPY,10,0.0,1.0,GA1,60,0.0,13.1948941993,210.141074659,300,1.27209859564,2,0.0,343.106601632,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,34,ALL,1,1,500,12,0.0129853836583,0.638673888286,0.119445421907,5,10,0,2016-03-31 18:00:00,0.61797752809,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 04:39:02 EDT,20160401 17:00:00 EDT,47.92

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
















              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
















           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
















           weights='uniform'))],
















         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00977957157254,0,30m,0.0002,45,500,0.38202247191,0.0,DPS CHFJPY_30m Validation Period 45,55,0,5000,0.47191011236,None,123.474199627,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000602708631337,CHFJPY,10,0.0,1.0,GA1,60,0.0,13.1948941993,276.901144629,300,1.28123099894,2,0.0,479.295562672,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,34,ALL,1,1,500,12,0.0115197478134,0.67920828725,0.121419799585,5,10,0,2016-03-31 18:00:00,0.61797752809,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 05:20:32 EDT,20160401 17:00:00 EDT,41.42

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,















              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',















           metric_params=None, n_jobs=1, n_neighbors=5, p=2,















           weights='uniform'))],















         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0109869838826,0,30m,0.0002,45,500,0.38202247191,0.0,DPS CHFJPY_30m Validation Period 45,55,0,5000,0.471460674157,None,126.708432661,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000602708631337,CHFJPY,10,0.0,1.0,GA1,60,0.0,13.1948941993,209.852413317,300,1.22962138578,2,0.0,565.722471257,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,34,ALL,1,1,500,12,0.0123414289481,0.736410681816,0.115373035068,5,10,0,2016-03-31 18:00:00,0.61797752809,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 06:09:46 EDT,20160401 17:00:00 EDT,49.14

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,














              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',














           metric_params=None, n_jobs=1, n_neighbors=5, p=2,














           weights='uniform'))],














         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00979785282427,0,30m,0.0002,45,500,0.38202247191,0.0,DPS CHFJPY_30m Validation Period 45,55,0,5000,0.470187265918,None,130.320590557,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000602708631337,CHFJPY,10,0.0,1.0,GA1,60,0.0,13.1948941993,245.785159284,300,1.45048380055,2,0.0,413.099797107,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,34,ALL,1,1,500,12,0.0108208384469,0.654989652867,0.132389452442,5,10,0,2016-03-31 18:00:00,0.61797752809,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 07:04:18 EDT,20160401 17:00:00 EDT,54.46

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,













              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',













           metric_params=None, n_jobs=1, n_neighbors=5, p=2,













           weights='uniform'))],













         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.011492970589,0,30m,0.0002,45,500,0.38202247191,0.0,DPS CHFJPY_30m Validation Period 45,55,0,5000,0.48127340824,None,119.216344908,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000602708631337,CHFJPY,10,0.0,1.0,GA1,60,0.0,13.1948941993,288.279505114,300,1.32779146029,2,0.0,600.933287106,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,34,ALL,1,1,500,12,0.0125443150094,0.684102380792,0.121558154476,5,10,0,2016-03-31 18:00:00,0.61797752809,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 07:50:09 EDT,20160401 17:00:00 EDT,45.64

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,












              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',












           metric_params=None, n_jobs=1, n_neighbors=5, p=2,












           weights='uniform'))],












         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00958338911303,0,30m,0.0002,15,500,0.550561797753,0.0,DPS CHFJPY_30m Validation Period 15,40,0,5000,0.499625468165,None,334.190126057,-0.0,1.5,267,-1.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000591935454421,CHFJPY,10,0.0,0.0,GA1,60,0.0,19.016171052,483.707479526,300,2.03547282234,2,0.0,788.826151148,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,49,ALL,1,1,500,12,0.0146533455971,0.780261209229,0.204874607788,5,10,0,2016-03-31 18:00:00,0.449438202247,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 08:38:44 EDT,20160401 17:00:00 EDT,48.38

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,











              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',











           metric_params=None, n_jobs=1, n_neighbors=5, p=2,











           weights='uniform'))],











         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00944125640676,0,30m,0.0002,45,500,0.38202247191,0.0,DPS CHFJPY_30m Validation Period 45,55,0,5000,0.481797752809,None,127.454759491,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000602708631337,CHFJPY,10,0.0,1.0,GA1,60,0.0,13.1948941993,259.834044755,300,1.44288566846,2,0.0,491.535859807,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,34,ALL,1,1,500,12,0.0156786862884,0.667478077452,0.132556632944,5,10,0,2016-03-31 18:00:00,0.61797752809,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 09:24:23 EDT,20160401 17:00:00 EDT,45.48

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,










              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',










           metric_params=None, n_jobs=1, n_neighbors=5, p=2,










           weights='uniform'))],










         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00955113739355,0,30m,0.0002,15,500,0.550561797753,0.0,DPS CHFJPY_30m Validation Period 15,40,0,5000,0.492284644195,None,204.811167368,-0.0,1.5,267,-1.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000591935454421,CHFJPY,10,0.0,0.0,GA1,60,0.0,19.016171052,339.200586548,300,1.78530436627,2,0.0,568.601098474,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,49,ALL,1,1,500,12,0.0116998961565,0.706701334018,0.167069366985,5,10,0,2016-03-31 18:00:00,0.449438202247,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 10:18:50 EDT,20160401 17:00:00 EDT,54.24

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,









              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',









           metric_params=None, n_jobs=1, n_neighbors=5, p=2,









           weights='uniform'))],









         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0090874982674,0,30m,0.0002,45,500,0.38202247191,0.0,DPS CHFJPY_30m Validation Period 45,55,0,5000,0.477528089888,None,173.928801287,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000602708631337,CHFJPY,10,0.0,1.0,GA1,60,0.0,13.1948941993,276.80502628,300,1.65597032773,2,0.0,405.528601448,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,34,ALL,1,1,500,12,0.0168635141254,0.669911599477,0.157752791684,5,10,0,2016-03-31 18:00:00,0.61797752809,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 11:13:08 EDT,20160401 17:00:00 EDT,54.2

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,








              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',








           metric_params=None, n_jobs=1, n_neighbors=5, p=2,








           weights='uniform'))],








         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.010370506736,0,30m,0.0002,15,500,0.550561797753,0.0,DPS CHFJPY_30m Validation Period 15,40,0,5000,0.498202247191,None,183.779234485,-0.0,1.5,267,-1.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000591935454421,CHFJPY,10,0.0,0.0,GA1,60,0.0,19.016171052,457.597666274,300,1.48852581126,2,0.0,955.738068732,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,49,ALL,1,1,500,12,0.0149423527499,0.768519502278,0.133174963866,5,10,0,2016-03-31 18:00:00,0.449438202247,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 12:05:09 EDT,20160401 17:00:00 EDT,51.91

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,







              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',







           metric_params=None, n_jobs=1, n_neighbors=5, p=2,







           weights='uniform'))],







         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0111402997962,0,30m,0.0002,15,500,0.550561797753,0.0,DPS CHFJPY_30m Validation Period 15,40,0,5000,0.499775280899,None,295.382875775,-0.0,1.5,267,-1.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000591935454421,CHFJPY,10,0.0,0.0,GA1,60,0.0,19.016171052,500.024115419,300,1.87508553935,2,0.0,1157.26009026,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,49,ALL,1,1,500,12,0.0153231001421,0.831666462037,0.173838102648,5,10,0,2016-03-31 18:00:00,0.449438202247,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 12:47:14 EDT,20160401 17:00:00 EDT,41.9

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',






           metric_params=None, n_jobs=1, n_neighbors=5, p=2,






           weights='uniform'))],






         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00965193234825,0,30m,0.0002,15,500,0.550561797753,0.0,DPS CHFJPY_30m Validation Period 15,40,0,5000,0.50127340824,None,182.631931411,-0.0,1.5,267,-1.0,1.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000591935454421,CHFJPY,10,0.0,0.0,GA1,60,0.0,19.016171052,367.316490387,300,1.60712582987,2,0.0,592.143018632,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,49,ALL,1,1,500,12,0.0119228244731,0.715407829469,0.150976296863,5,10,0,2016-03-31 18:00:00,0.449438202247,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,0.0,20160403 13:38:42 EDT,20160401 17:00:00 EDT,51.23

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





           weights='uniform'))],





         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0118639031347,0,30m,0.0002,45,500,0.38202247191,0.0,DPS CHFJPY_30m Validation Period 45,55,0,5000,0.478127340824,None,134.69243068,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000602708631337,CHFJPY,10,0.0,1.0,GA1,60,0.0,13.1948941993,202.728883358,300,1.40945426212,2,0.0,343.124225007,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,34,ALL,1,1,500,12,0.0145405467952,0.654834655967,0.132674377904,5,10,0,2016-03-31 18:00:00,0.61797752809,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 14:31:18 EDT,20160401 17:00:00 EDT,52.45

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




           weights='uniform'))],




         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00963508866609,0,30m,0.0002,45,500,0.38202247191,0.0,DPS CHFJPY_30m Validation Period 45,55,0,5000,0.47543071161,None,132.03181675,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000602708631337,CHFJPY,10,0.0,1.0,GA1,60,0.0,13.1948941993,240.499428379,300,1.4719250816,2,0.0,386.536509121,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,34,ALL,1,1,500,12,0.0117890329368,0.599513645447,0.137903154262,5,10,0,2016-03-31 18:00:00,0.61797752809,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 15:21:58 EDT,20160401 17:00:00 EDT,50.55

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



           weights='uniform'))],



         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.011359959968,0,30m,0.0002,45,500,0.38202247191,0.0,DPS CHFJPY_30m Validation Period 45,55,0,5000,0.482172284644,None,178.756337572,-1.0,1.5,267,-0.0,1.0,v3.1,,2016-03-14 22:30:00,0.0,600,0.000602708631337,CHFJPY,10,0.0,1.0,GA1,60,0.0,13.1948941993,356.203040005,300,1.46372483167,2,0.0,803.278812256,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,34,ALL,1,1,500,12,0.0147387095475,0.779487762012,0.140804034393,5,10,0,2016-03-31 18:00:00,0.61797752809,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 16:19:36 EDT,20160401 17:00:00 EDT,57.53

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


           weights='uniform'))],


         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0111061976547,0,30m,0.0002,45,500,0.38202247191,0.0,DPS CHFJPY_30m Validation Period 45,55,0,5000,0.480224719101,None,118.926044481,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000602708631337,CHFJPY,10,0.0,1.0,GA1,60,0.0,13.1948941993,196.909761291,300,1.21328501115,2,0.0,353.076258873,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,34,ALL,1,1,500,12,0.0133056716762,0.703617575778,0.110023025109,5,10,0,2016-03-31 18:00:00,0.61797752809,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 17:08:21 EDT,20160401 17:00:00 EDT,48.5

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

           weights='uniform'))],

         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0127468634465,0,30m,0.0002,45,500,0.38202247191,0.0,DPS CHFJPY_30m Validation Period 45,55,0,5000,0.473033707865,None,186.848126909,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000602708631337,CHFJPY,10,0.0,1.0,GA1,60,0.0,13.1948941993,369.318244567,300,1.46428476151,2,0.0,658.417715828,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,34,ALL,1,1,500,12,0.0173586762242,0.847993026746,0.13540578157,5,10,0,2016-03-31 18:00:00,0.61797752809,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 17:58:44 EDT,20160401 17:00:00 EDT,50.25

