model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime

              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',















           metric_params=None, n_jobs=1, n_neighbors=5, p=2,















           weights='uniform'))],















         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00892976637003,0,30m,0.0002,45,250,0.269662921348,0.0,No DPS NZDJPY_30m Validation Period 45,65,0,5000,0.390112359551,None,75.77164353,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.0013742623537,NZDJPY,10,0.0,1.0,GA15,60,0.0,9.31404296423,134.385652433,300,1.11828956347,2,0.0,243.448336817,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,24,ALL,15,1,250,12,0.0105236132586,0.318968845229,0.0890970780436,5,10,0,2016-03-31 18:00:00,0.730337078652,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 02:48:29 EDT,20160401 17:00:00 EDT,46.99

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,














              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',














           metric_params=None, n_jobs=1, n_neighbors=5, p=2,














           weights='uniform'))],














         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00887138608672,0,30m,0.0002,45,250,0.269662921348,0.0,No DPS NZDJPY_30m Validation Period 45,65,0,5000,0.399400749064,None,65.9885614968,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.0013742623537,NZDJPY,10,0.0,1.0,GA15,60,0.0,9.31404296423,121.634696229,300,1.0451512255,2,0.0,200.596446536,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,24,ALL,15,1,250,12,0.0111007971073,0.318564282024,0.0842892871722,5,10,0,2016-03-31 18:00:00,0.730337078652,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 03:35:29 EDT,20160401 17:00:00 EDT,46.83

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,













              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',













           metric_params=None, n_jobs=1, n_neighbors=5, p=2,













           weights='uniform'))],













         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0109666561619,0,30m,0.0002,45,250,0.269662921348,0.0,No DPS NZDJPY_30m Validation Period 45,65,0,5000,0.397228464419,None,70.6763325784,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.0013742623537,NZDJPY,10,0.0,1.0,GA15,60,0.0,9.31404296423,122.65981778,300,1.066193085,2,0.0,221.818983103,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,24,ALL,15,1,250,12,0.0155438904775,0.331980310328,0.0832917884559,5,10,0,2016-03-31 18:00:00,0.730337078652,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 04:26:12 EDT,20160401 17:00:00 EDT,50.57

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,












              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',












           metric_params=None, n_jobs=1, n_neighbors=5, p=2,












           weights='uniform'))],












         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00993825238029,0,30m,0.0002,15,250,0.460674157303,0.0,No DPS NZDJPY_30m Validation Period 15,48,0,5000,0.498052434457,None,298.573265865,-0.0,1.5,267,-1.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.00106585826202,NZDJPY,10,0.0,0.0,GA15,60,0.0,15.9114900639,688.759731691,300,1.91816506448,2,0.0,1075.06079384,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,41,ALL,15,1,250,12,0.0121948498153,0.4749144242,0.201304237848,5,10,0,2016-03-31 18:00:00,0.539325842697,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 05:18:09 EDT,20160401 17:00:00 EDT,51.66

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,











              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',











           metric_params=None, n_jobs=1, n_neighbors=5, p=2,











           weights='uniform'))],











         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0117204296347,0,30m,0.0002,15,250,0.47191011236,0.0,No DPS NZDJPY_30m Validation Period 15,47,0,5000,0.498651685393,None,117.051641268,-0.0,1.5,267,-1.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.0011080097742,NZDJPY,10,0.0,0.0,GA15,60,0.0,16.2995751874,211.008157668,300,1.23030198173,2,0.0,480.382819116,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,90.0,42,ALL,15,1,250,12,0.0146840154609,0.420569770379,0.112829754378,5,10,0,2016-03-31 18:00:00,0.52808988764,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 06:03:50 EDT,20160401 17:00:00 EDT,45.39

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,










              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',










           metric_params=None, n_jobs=1, n_neighbors=5, p=2,










           weights='uniform'))],










         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0077424205954,0,30m,0.0002,45,250,0.449438202247,0.0,No DPS NZDJPY_30m Validation Period 45,49,0,5000,0.499325842697,None,25114.9216004,-0.0,1.5,267,-1.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000990630997601,NZDJPY,10,0.0,0.0,GA15,60,0.0,15.5234049404,57152.0515335,300,4.69758381618,2,0.0,114001.724897,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,40,ALL,15,1,250,12,0.0123759896729,0.797800147462,0.598094263553,5,10,0,2016-03-31 18:00:00,0.550561797753,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 06:47:38 EDT,20160401 17:00:00 EDT,43.64

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,









              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',









           metric_params=None, n_jobs=1, n_neighbors=5, p=2,









           weights='uniform'))],









         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0128294505298,0,30m,0.0002,15,250,0.47191011236,0.0,No DPS NZDJPY_30m Validation Period 15,47,0,5000,0.507790262172,None,152.372892694,-0.0,1.5,267,-1.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.0011080097742,NZDJPY,10,0.0,0.0,GA15,60,0.0,16.2995751874,495.26404727,300,1.21820554364,2,0.0,1211.88021415,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,90.0,42,ALL,15,1,250,12,0.0175469432733,0.530897874245,0.117432806297,5,10,0,2016-03-31 18:00:00,0.52808988764,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 07:47:37 EDT,20160401 17:00:00 EDT,59.7

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,








              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',








           metric_params=None, n_jobs=1, n_neighbors=5, p=2,








           weights='uniform'))],








         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00932301372586,0,30m,0.0002,15,250,0.460674157303,0.0,No DPS NZDJPY_30m Validation Period 15,48,0,5000,0.496104868914,None,522.605107755,-0.0,1.5,267,-1.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.00106585826202,NZDJPY,10,0.0,0.0,GA15,60,0.0,15.9114900639,1354.2109255,300,2.07860011198,2,0.0,2286.40148951,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,41,ALL,15,1,250,12,0.017060704066,0.569452098203,0.215661510353,5,10,0,2016-03-31 18:00:00,0.539325842697,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 08:32:45 EDT,20160401 17:00:00 EDT,44.78

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,







              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',







           metric_params=None, n_jobs=1, n_neighbors=5, p=2,







           weights='uniform'))],







         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00785957531006,0,30m,0.0002,45,250,0.23595505618,0.0,No DPS NZDJPY_30m Validation Period 45,68,0,5000,0.365692883895,None,43.1607791465,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.00149811788059,NZDJPY,10,0.0,1.0,GA15,60,0.0,8.1497875937,79.921517744,300,0.836345519501,2,0.0,146.289495342,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,90.0,21,ALL,15,1,250,12,0.0122979403761,0.286661318464,0.0661577763118,5,10,0,2016-03-31 18:00:00,0.76404494382,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 09:20:23 EDT,20160401 17:00:00 EDT,47.35

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',






           metric_params=None, n_jobs=1, n_neighbors=5, p=2,






           weights='uniform'))],






         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0114564947588,0,30m,0.0002,15,250,0.460674157303,0.0,No DPS NZDJPY_30m Validation Period 15,48,0,5000,0.499026217228,None,462.649865249,-0.0,1.5,267,-1.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.00106585826202,NZDJPY,10,0.0,0.0,GA15,60,0.0,15.9114900639,676.692399795,300,2.23298466817,2,0.0,1342.52209355,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,41,ALL,15,1,250,12,0.0137903807829,0.506414137132,0.237111093542,5,10,0,2016-03-31 18:00:00,0.539325842697,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 10:01:32 EDT,20160401 17:00:00 EDT,40.93

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





           weights='uniform'))],





         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0128331173717,0,30m,0.0002,15,250,0.460674157303,0.0,No DPS NZDJPY_30m Validation Period 15,48,0,5000,0.492134831461,None,483.124933886,-0.0,1.5,267,-1.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.00106585826202,NZDJPY,10,0.0,0.0,GA15,60,0.0,15.9114900639,1009.39833192,300,2.06428341255,2,0.0,1800.62863266,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,41,ALL,15,1,250,12,0.0151119730004,0.544612887261,0.212284383601,5,10,0,2016-03-31 18:00:00,0.539325842697,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 10:44:15 EDT,20160401 17:00:00 EDT,42.45

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




           weights='uniform'))],




         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00994112874597,0,30m,0.0002,45,250,0.449438202247,0.0,No DPS NZDJPY_30m Validation Period 45,49,0,5000,0.497528089888,None,42050.1577198,-0.0,1.5,267,-0.0,3.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000990630997601,NZDJPY,10,0.0,1.0,GA15,60,0.0,15.5234049404,164485.543548,300,4.19786288697,2,0.0,356963.002964,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,90.0,40,ALL,15,1,250,12,0.0139025929134,1.03481123004,0.530830213256,5,10,0,2016-03-31 18:00:00,0.550561797753,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 10:48:56 EDT,20160401 17:00:00 EDT,4.48

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



           weights='uniform'))],



         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00999389941631,0,30m,0.0002,45,250,0.269662921348,0.0,No DPS NZDJPY_30m Validation Period 45,65,0,5000,0.400823970037,None,128.053227373,-1.0,1.5,267,-0.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.0013742623537,NZDJPY,10,0.0,1.0,GA15,60,0.0,9.31404296423,204.613832912,300,1.37645801088,2,0.0,324.396144404,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,24,ALL,15,1,250,12,0.0112952956996,0.358468037495,0.11251683467,5,10,0,2016-03-31 18:00:00,0.730337078652,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 11:32:45 EDT,20160401 17:00:00 EDT,43.61

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


           weights='uniform'))],


         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0102966090404,0,30m,0.0002,45,250,0.415730337079,0.0,No DPS NZDJPY_30m Validation Period 45,52,0,5000,0.494382022472,None,27496.0547651,-0.0,1.5,267,-0.0,3.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.00102982213264,NZDJPY,10,0.0,1.0,GA15,60,0.0,14.3591495698,44331.9964977,300,4.0941128957,2,0.0,102918.186646,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,90.0,37,ALL,15,1,250,12,0.0125770218411,0.885767045535,0.529459687316,5,10,0,2016-03-31 18:00:00,0.584269662921,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 12:25:57 EDT,20160401 17:00:00 EDT,52.8

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

           weights='uniform'))],

         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00959669391504,0,30m,0.0002,15,250,0.460674157303,0.0,No DPS NZDJPY_30m Validation Period 15,48,0,5000,0.491235955056,None,393.692766481,-0.0,1.5,267,-1.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.00106585826202,NZDJPY,10,0.0,0.0,GA15,60,0.0,15.9114900639,663.029908506,300,2.15880387279,2,0.0,1294.90764343,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,90.0,41,ALL,15,1,250,12,0.0115627353088,0.49776570301,0.224181567735,5,10,0,2016-03-31 18:00:00,0.539325842697,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 13:14:17 EDT,20160401 17:00:00 EDT,47.88

