DATE, OPEN, HIGH, LOW, CLOSE, VOL, OI, P, R, RINFO
19920624,101075.0000,101375.0000,100812.5000,101112.5000,200390,671970,0,0,0.0000
19920625,101550.0000,101600.0000,100575.0000,100775.0000,201210,678115,0,0,0.0000
19920626,100550.0000,101125.0000,100450.0000,101025.0000,165045,681550,0,0,0.0000
19920629,101000.0000,102437.5000,101000.0000,102387.5000,199045,681965,0,0,0.0000
19920630,102300.0000,102537.5000,102000.0000,102375.0000,190555,682660,0,0,0.0000
19920701,102312.5000,103387.5000,102250.0000,103250.0000,213455,702610,0,0,0.0000
19920702,103475.0000,104125.0000,102250.0000,103037.5000,227550,713680,0,0,0.0000
19920706,103075.0000,103587.5000,102550.0000,103550.0000,199420,716415,0,0,0.0000
19920707,103600.0000,104000.0000,101950.0000,101987.5000,270340,724490,0,0,0.0000
19920708,101950.0000,102662.5000,101700.0000,102637.5000,272390,722605,0,0,0.0000
19920709,102687.5000,103850.0000,102687.5000,103775.0000,251980,725315,0,0,0.0000
19920710,103725.0000,104087.5000,103262.5000,103775.0000,188385,726720,0,0,0.0000
19920713,103725.0000,104025.0000,103400.0000,103662.5000,159235,724535,0,0,0.0000
19920714,103700.0000,104525.0000,103550.0000,104425.0000,193540,732285,0,0,0.0000
19920715,104350.0000,104525.0000,103975.0000,104300.0000,202580,736075,0,0,0.0000
19920716,103850.0000,104550.0000,103625.0000,104425.0000,239725,738230,0,0,0.0000
19920717,104050.0000,104050.0000,103125.0000,103762.5000,258770,742480,0,0,0.0000
19920720,102875.0000,103750.0000,102437.5000,103487.5000,249860,744045,0,0,0.0000
19920721,103700.0000,103775.0000,103262.5000,103287.5000,174550,736410,0,0,0.0000
19920722,102850.0000,103037.5000,102400.0000,102587.5000,237230,747140,0,0,0.0000
19920723,102625.0000,103050.0000,102325.0000,103000.0000,224030,751145,0,0,0.0000
19920724,102675.0000,102975.0000,102375.0000,102812.5000,182475,745495,0,0,0.0000
19920727,102750.0000,103162.5000,102725.0000,102750.0000,139525,740165,0,0,0.0000
19920728,102975.0000,104437.5000,102937.5000,104350.0000,254915,748040,0,0,0.0000
19920729,104850.0000,105875.0000,104787.5000,105725.0000,327205,759570,0,0,0.0000
19920730,105725.0000,106075.0000,105425.0000,105900.0000,229775,746500,0,0,0.0000
19920731,105975.0000,106262.5000,105625.0000,105975.0000,194410,752165,0,0,0.0000
19920803,105900.0000,106250.0000,105737.5000,106200.0000,151580,749940,0,0,0.0000
19920804,106175.0000,106237.5000,105750.0000,105962.5000,141300,744810,0,0,0.0000
19920805,105737.5000,105950.0000,105462.5000,105587.5000,150815,743360,0,0,0.0000
19920806,105450.0000,105637.5000,105150.0000,105187.5000,140250,738630,0,0,0.0000
19920807,105175.0000,106025.0000,104400.0000,104437.5000,250820,743590,0,0,0.0000
19920810,104200.0000,105012.5000,104200.0000,104987.5000,205580,743295,0,0,0.0000
19920811,105050.0000,105100.0000,104075.0000,104700.0000,228460,744000,0,0,0.0000
19920812,104637.5000,105037.5000,104087.5000,104562.5000,215010,744800,0,0,0.0000
19920813,104800.0000,105025.0000,103975.0000,104237.5000,257120,733680,0,0,0.0000
19920814,104600.0000,105225.0000,104387.5000,105075.0000,206195,731380,0,0,0.0000
19920817,105087.5000,105562.5000,104925.0000,105225.0000,161265,727940,0,0,0.0000
19920818,105125.0000,105437.5000,104962.5000,105212.5000,155875,718085,0,0,0.0000
19920819,105350.0000,105525.0000,104562.5000,104587.5000,179755,722715,0,0,0.0000
19920820,104675.0000,104775.0000,104225.0000,104637.5000,184280,712140,0,0,0.0000
19920821,105050.0000,105225.0000,103262.5000,103650.0000,297910,711435,0,0,0.0000
19920824,103000.0000,103212.5000,102437.5000,102850.0000,291575,708025,0,0,0.0000
19920825,102850.0000,102975.0000,102000.0000,102800.0000,301670,694140,0,0,0.0000
19920826,102925.0000,103475.0000,102600.0000,103337.5000,222745,692795,0,0,0.0000
19920827,103675.0000,103975.0000,103300.0000,103512.5000,262160,681550,0,0,0.0000
19920828,103550.0000,103800.0000,103325.0000,103650.0000,173280,668030,0,0,0.0000
19920831,103700.0000,103775.0000,103312.5000,103537.5000,163950,663890,0,0,0.0000
19920901,103437.5000,104012.5000,103350.0000,103950.0000,222390,640365,0,0,0.0000
19920902,103975.0000,104650.0000,103725.0000,104525.0000,211590,623325,0,0,0.0000
19920903,104675.0000,105025.0000,104225.0000,104637.5000,348635,576785,0,0,0.0000
19920904,104300.0000,104750.0000,104050.0000,104162.5000,288640,539560,0,0,0.0000
19920908,104137.5000,104237.5000,103537.5000,103700.0000,334515,354890,199303,199303,0.0000
19920909,103625.0000,104250.0000,103625.0000,104200.0000,394565,424310,0,0,0.0000
19920910,104275.0000,105375.0000,104125.0000,104950.0000,441355,514000,0,0,0.0000
19920911,104975.0000,105187.5000,104712.5000,104862.5000,336480,576830,0,0,0.0000
19920914,105725.0000,106375.0000,105562.5000,106287.5000,379905,633540,0,0,0.0000
19920915,105875.0000,105962.5000,104925.0000,104975.0000,492090,695145,0,0,0.0000
19920916,104475.0000,105800.0000,104325.0000,104987.5000,468010,728120,0,0,0.0000
19920917,105250.0000,105425.0000,104812.5000,105062.5000,327310,745300,0,0,0.0000
19920918,105150.0000,105975.0000,105075.0000,105925.0000,202060,754225,0,0,0.0000
19920921,105750.0000,105850.0000,105325.0000,105637.5000,140425,752840,0,0,0.0000
19920922,105450.0000,105600.0000,104275.0000,104400.0000,248910,762205,0,0,0.0000
19920923,104475.0000,104625.0000,103925.0000,104412.5000,208315,763675,0,0,0.0000
19920924,104700.0000,104925.0000,104450.0000,104725.0000,155740,763940,0,0,0.0000
19920925,104537.5000,104600.0000,103175.0000,103612.5000,245260,773645,0,0,0.0000
19920928,103400.0000,104325.0000,103337.5000,104225.0000,166080,777145,0,0,0.0000
19920929,104050.0000,104500.0000,103812.5000,104387.5000,186440,783785,0,0,0.0000
19920930,104200.0000,104700.0000,104112.5000,104587.5000,162865,787950,0,0,0.0000
19921001,104575.0000,104650.0000,103875.0000,103912.5000,203460,790135,0,0,0.0000
19921002,104000.0000,104212.5000,102337.5000,102475.0000,285460,810405,0,0,0.0000
19921005,102025.0000,102125.0000,97500.0000,102037.5000,451945,828065,0,0,0.0000
19921006,101850.0000,102250.0000,101175.0000,101812.5000,286885,829265,0,0,0.0000
19921007,101875.0000,102175.0000,100750.0000,100937.5000,202385,840990,0,0,0.0000
19921008,101375.0000,102112.5000,101075.0000,101962.5000,279540,839165,0,0,0.0000
19921009,101500.0000,101537.5000,100537.5000,100775.0000,254325,826400,0,0,0.0000
19921012,101137.5000,101912.5000,101025.0000,101725.0000,171890,829635,0,0,0.0000
19921013,101925.0000,102712.5000,101650.0000,102325.0000,245950,817875,0,0,0.0000
19921014,102075.0000,102987.5000,101812.5000,102212.5000,276925,818625,0,0,0.0000
19921015,101750.0000,102875.0000,101675.0000,102462.5000,242285,823685,0,0,0.0000
19921016,102712.5000,102775.0000,101825.0000,102762.5000,249925,817775,0,0,0.0000
19921019,102625.0000,103962.5000,102575.0000,103937.5000,236475,822000,0,0,0.0000
19921020,104225.0000,104500.0000,103575.0000,103912.5000,265155,829155,0,0,0.0000
19921021,104125.0000,104125.0000,103525.0000,103875.0000,180250,813585,0,0,0.0000
19921022,103850.0000,104275.0000,103225.0000,103762.5000,215725,815050,0,0,0.0000
19921023,103962.5000,104087.5000,103425.0000,103462.5000,163225,809200,0,0,0.0000
19921026,103375.0000,104600.0000,103300.0000,104487.5000,192635,820495,0,0,0.0000
19921027,104700.0000,104825.0000,104125.0000,104500.0000,199975,819670,0,0,0.0000
19921028,104475.0000,105175.0000,104312.5000,105062.5000,221025,820350,0,0,0.0000
19921029,105100.0000,105275.0000,104812.5000,105062.5000,185250,810110,0,0,0.0000
19921030,105150.0000,105175.0000,104425.0000,104450.0000,201685,819780,0,0,0.0000
19921102,104625.0000,105700.0000,104487.5000,105512.5000,211040,811520,0,0,0.0000
19921103,105475.0000,105562.5000,104512.5000,104962.5000,219280,804215,0,0,0.0000
19921104,104625.0000,105225.0000,104025.0000,104050.0000,236905,805790,0,0,0.0000
19921105,104125.0000,104625.0000,103925.0000,104575.0000,207860,797530,0,0,0.0000
19921106,104325.0000,104612.5000,104150.0000,104275.0000,182615,796285,0,0,0.0000
19921109,104200.0000,105175.0000,104075.0000,104500.0000,215440,800535,0,0,0.0000
19921110,104687.5000,104975.0000,104400.0000,104600.0000,221235,802260,0,0,0.0000
19921111,104375.0000,105675.0000,104375.0000,105637.5000,223220,804565,0,0,0.0000
19921112,105600.0000,105825.0000,105312.5000,105712.5000,183890,799040,0,0,0.0000
19921113,105650.0000,105850.0000,105125.0000,105762.5000,186925,788070,0,0,0.0000
19921116,105687.5000,105712.5000,105050.0000,105187.5000,214795,786340,0,0,0.0000
19921117,105300.0000,105425.0000,104512.5000,104875.0000,239090,784965,0,0,0.0000
19921118,104937.5000,106062.5000,104912.5000,105762.5000,324785,783805,0,0,0.0000
19921119,105625.0000,105875.0000,105537.5000,105862.5000,210900,777455,0,0,0.0000
19921120,106025.0000,106875.0000,105950.0000,106650.0000,249755,793620,0,0,0.0000
19921123,106537.5000,106587.5000,106187.5000,106312.5000,190515,790165,0,0,0.0000
19921124,106275.0000,107450.0000,106212.5000,107025.0000,279715,789620,0,0,0.0000
19921125,107000.0000,107375.0000,107000.0000,107350.0000,150805,781480,0,0,0.0000
19921127,107425.0000,108150.0000,107275.0000,107600.0000,145775,782885,0,0,0.0000
19921130,107837.5000,107975.0000,107275.0000,107737.5000,275120,760545,0,0,0.0000
19921201,107700.0000,107937.5000,107175.0000,107775.0000,271640,738905,0,0,0.0000
19921202,107700.0000,107725.0000,107062.5000,107475.0000,274270,713305,0,0,0.0000
19921203,107550.0000,107887.5000,107125.0000,107562.5000,239330,687385,0,0,0.0000
19921204,107825.0000,108350.0000,107387.5000,108175.0000,324550,669870,0,0,0.0000
19921207,108225.0000,108850.0000,107975.0000,108825.0000,345995,628735,199303,199303,0.0000
19921208,109075.0000,109650.0000,108812.5000,109612.5000,376280,368415,0,0,225.0000
19921209,109400.0000,109550.0000,108562.5000,109075.0000,483235,454425,0,0,0.0000
19921210,109050.0000,109050.0000,108325.0000,108775.0000,396380,521955,0,0,0.0000
19921211,108725.0000,108837.5000,108462.5000,108612.5000,232570,544035,0,0,0.0000
19921214,108475.0000,109137.5000,108337.5000,108462.5000,340485,609860,0,0,0.0000
19921215,108275.0000,108775.0000,108275.0000,108512.5000,382670,664295,0,0,0.0000
19921216,108550.0000,108825.0000,107850.0000,108062.5000,354895,712300,0,0,0.0000
19921217,108150.0000,109212.5000,108050.0000,109150.0000,390295,766070,0,0,0.0000
19921218,109525.0000,110500.0000,109400.0000,110337.5000,250760,778470,0,0,0.0000
19921221,110237.5000,110637.5000,110150.0000,110387.5000,151065,780860,0,0,0.0000
19921222,110575.0000,110725.0000,109837.5000,110487.5000,172575,785550,0,0,0.0000
19921223,110337.5000,110650.0000,110025.0000,110237.5000,126145,785075,0,0,0.0000
19921224,110150.0000,110325.0000,110100.0000,110162.5000,38170,780600,0,0,0.0000
19921228,110025.0000,110125.0000,109400.0000,109800.0000,108295,777445,0,0,0.0000
19921229,109950.0000,110950.0000,109400.0000,109600.0000,183100,779710,0,0,0.0000
19921230,109700.0000,110025.0000,109275.0000,109850.0000,138260,767610,0,0,0.0000
19921231,109800.0000,110087.5000,109162.5000,109412.5000,92855,765540,0,0,0.0000
19930104,109562.5000,109662.5000,108675.0000,108875.0000,209300,771130,0,0,0.0000
19930105,108900.0000,109050.0000,108425.0000,108650.0000,195190,771125,0,0,0.0000
19930106,108650.0000,109025.0000,108225.0000,108812.5000,216395,770370,0,0,0.0000
19930107,108875.0000,109125.0000,107375.0000,107550.0000,255800,772125,0,0,0.0000
19930108,107600.0000,107687.5000,106675.0000,107425.0000,299915,771540,0,0,0.0000
19930111,107275.0000,107912.5000,107275.0000,107750.0000,187170,774940,0,0,0.0000
19930112,107825.0000,107950.0000,106975.0000,107862.5000,247130,774880,0,0,0.0000
19930113,107850.0000,108537.5000,107537.5000,108337.5000,285905,790750,0,0,0.0000
19930114,108550.0000,109175.0000,108225.0000,109075.0000,253645,785715,0,0,0.0000
19930115,109325.0000,110050.0000,108975.0000,109112.5000,309305,798770,0,0,0.0000
19930118,109150.0000,109375.0000,108912.5000,109325.0000,123905,794855,0,0,0.0000
19930119,109400.0000,109537.5000,108700.0000,108887.5000,233770,802120,0,0,0.0000
19930120,108950.0000,109200.0000,108187.5000,108287.5000,232580,813670,0,0,0.0000
19930121,108325.0000,109125.0000,108075.0000,109075.0000,223795,823220,0,0,0.0000
19930122,109000.0000,109525.0000,108800.0000,109162.5000,216870,819095,0,0,0.0000
19930125,109075.0000,110200.0000,109025.0000,110087.5000,245830,824600,0,0,0.0000
19930126,110375.0000,110762.5000,109787.5000,109950.0000,250275,823200,0,0,0.0000
19930127,109925.0000,110050.0000,109150.0000,109525.0000,224110,825480,0,0,0.0000
19930128,109575.0000,109862.5000,109250.0000,109700.0000,233140,811180,0,0,0.0000
19930129,109925.0000,109925.0000,109200.0000,109562.5000,197440,811665,0,0,0.0000
19930201,109750.0000,110662.5000,109750.0000,110625.0000,203865,813030,0,0,0.0000
19930202,110425.0000,110825.0000,110225.0000,110762.5000,202080,809185,0,0,0.0000
19930203,110875.0000,112000.0000,110787.5000,111975.0000,330285,813390,0,0,0.0000
19930204,112275.0000,112625.0000,112025.0000,112387.5000,225665,808695,0,0,0.0000
19930205,112212.5000,112562.5000,111762.5000,112337.5000,270675,810805,0,0,0.0000
19930208,112275.0000,112712.5000,111975.0000,112112.5000,203025,811420,0,0,0.0000
19930209,111800.0000,111912.5000,111262.5000,111525.0000,211355,809600,0,0,0.0000
19930210,111550.0000,111812.5000,111062.5000,111775.0000,236745,802415,0,0,0.0000
19930211,111825.0000,112550.0000,111825.0000,112012.5000,239350,818910,0,0,0.0000
19930212,111937.5000,112012.5000,111150.0000,111175.0000,177555,811080,0,0,0.0000
19930216,110925.0000,111025.0000,108200.0000,108450.0000,468395,809455,0,0,0.0000
19930217,108525.0000,108675.0000,107912.5000,108425.0000,382875,786390,0,0,0.0000
19930218,109500.0000,109625.0000,107125.0000,108087.5000,451875,782125,0,0,0.0000
19930219,108375.0000,108812.5000,107925.0000,108775.0000,277685,773530,0,0,0.0000
19930222,108850.0000,109312.5000,108550.0000,109125.0000,267060,771015,0,0,0.0000
19930223,109250.0000,109500.0000,108275.0000,109000.0000,348405,765515,0,0,0.0000
19930224,109000.0000,110475.0000,108875.0000,110450.0000,364780,744230,0,0,0.0000
19930225,110350.0000,110650.0000,109900.0000,110525.0000,234005,725040,0,0,0.0000
19930226,110725.0000,110975.0000,110200.0000,110925.0000,257080,701345,0,0,0.0000
19930301,111075.0000,111125.0000,110225.0000,110612.5000,223420,692330,0,0,0.0000
19930302,110400.0000,112112.5000,110275.0000,112075.0000,370740,709035,0,0,0.0000
19930303,112150.0000,112662.5000,111962.5000,112537.5000,430105,681780,0,0,0.0000
19930304,112525.0000,112575.0000,111762.5000,111812.5000,346855,654660,0,0,0.0000
19930305,112000.0000,112650.0000,111375.0000,111500.0000,380995,633705,199306,199306,0.0000
19930308,111950.0000,114287.5000,111875.0000,114150.0000,474395,283390,0,0,125.0000
19930309,114025.0000,114162.5000,113600.0000,113800.0000,376365,324505,0,0,0.0000
19930310,113887.5000,114275.0000,113300.0000,114250.0000,377500,382185,0,0,0.0000
19930311,114125.0000,114525.0000,113500.0000,113737.5000,409945,472230,0,0,0.0000
19930312,113000.0000,113000.0000,111625.0000,112450.0000,522630,564235,0,0,0.0000
19930315,112600.0000,113125.0000,112400.0000,113100.0000,285370,595910,0,0,0.0000
19930316,113075.0000,113275.0000,112800.0000,112825.0000,296110,648355,0,0,0.0000
19930317,112800.0000,112850.0000,112050.0000,112175.0000,352275,711655,0,0,0.0000
19930318,112575.0000,113375.0000,112450.0000,113087.5000,539210,791630,0,0,0.0000
19930319,113375.0000,113437.5000,112550.0000,112625.0000,248150,796315,0,0,0.0000
19930322,111750.0000,112437.5000,111450.0000,112250.0000,208060,799390,0,0,0.0000
19930323,112350.0000,112587.5000,112187.5000,112412.5000,167030,804605,0,0,0.0000
19930324,112125.0000,112887.5000,111600.0000,112300.0000,264695,820265,0,0,0.0000
19930325,112250.0000,113225.0000,112125.0000,113000.0000,213455,820125,0,0,0.0000
19930326,112925.0000,113212.5000,112025.0000,112225.0000,230545,813990,0,0,0.0000
19930329,112375.0000,113450.0000,112375.0000,112900.0000,255050,815925,0,0,0.0000
19930330,112925.0000,113250.0000,112575.0000,113212.5000,199685,816870,0,0,0.0000
19930331,113325.0000,113837.5000,112950.0000,113150.0000,246280,819495,0,0,0.0000
19930401,113100.0000,113300.0000,112287.5000,112337.5000,230225,823655,0,0,0.0000
19930402,111725.0000,111875.0000,110237.5000,110637.5000,321770,832060,0,0,0.0000
19930405,110900.0000,110975.0000,110400.0000,110725.0000,191595,828820,0,0,0.0000
19930406,110850.0000,111075.0000,110125.0000,110487.5000,253330,831095,0,0,0.0000
19930407,110625.0000,110937.5000,110300.0000,110687.5000,183625,832845,0,0,0.0000
19930408,111250.0000,111300.0000,110137.5000,110650.0000,224905,839820,0,0,0.0000
19930412,111625.0000,112312.5000,111450.0000,112087.5000,235785,841980,0,0,0.0000
19930413,112000.0000,112750.0000,111950.0000,112425.0000,255465,839090,0,0,0.0000
19930414,112425.0000,112600.0000,112112.5000,112275.0000,164110,832720,0,0,0.0000
19930415,112175.0000,112550.0000,111700.0000,112300.0000,225475,842205,0,0,0.0000
19930416,112275.0000,112525.0000,112062.5000,112387.5000,206450,837985,0,0,0.0000
19930419,112225.0000,112437.5000,111525.0000,111737.5000,206495,843075,0,0,0.0000
19930420,111625.0000,111775.0000,110475.0000,111450.0000,281095,853270,0,0,0.0000
19930421,111375.0000,111525.0000,110725.0000,110962.5000,237995,846990,0,0,0.0000
19930422,110687.5000,111575.0000,109575.0000,109637.5000,316750,857520,0,0,0.0000
19930423,109400.0000,109725.0000,109025.0000,109250.0000,257410,865285,0,0,0.0000
19930426,109125.0000,109625.0000,108037.5000,108225.0000,279330,864395,0,0,0.0000
19930427,108225.0000,109500.0000,108187.5000,109425.0000,266295,867210,0,0,0.0000
19930428,109225.0000,109662.5000,109000.0000,109237.5000,229790,867390,0,0,0.0000
19930429,109450.0000,109862.5000,108712.5000,109825.0000,199230,862535,0,0,0.0000
19930430,110000.0000,110550.0000,109625.0000,109662.5000,274050,852335,0,0,0.0000
19930503,109900.0000,110650.0000,109325.0000,110587.5000,240310,863870,0,0,0.0000
19930504,110650.0000,111337.5000,110450.0000,110975.0000,271600,855585,0,0,0.0000
19930505,110887.5000,111625.0000,110850.0000,111100.0000,207715,859210,0,0,0.0000
19930506,110950.0000,111100.0000,110600.0000,110962.5000,169770,848665,0,0,0.0000
19930507,110925.0000,110925.0000,110275.0000,110500.0000,191165,847065,0,0,0.0000
19930510,110675.0000,111412.5000,110562.5000,110812.5000,235845,850680,0,0,0.0000
19930511,110737.5000,111175.0000,110350.0000,111150.0000,195705,840385,0,0,0.0000
19930512,110750.0000,111387.5000,110637.5000,111000.0000,216750,852605,0,0,0.0000
19930513,110625.0000,110625.0000,109675.0000,109737.5000,307445,857440,0,0,0.0000
19930514,109737.5000,110062.5000,109450.0000,109875.0000,216130,845315,0,0,0.0000
19930517,109900.0000,110087.5000,109375.0000,110025.0000,205130,848820,0,0,0.0000
19930518,110100.0000,110237.5000,109425.0000,110012.5000,270495,840770,0,0,0.0000
19930519,109975.0000,112175.0000,109125.0000,112075.0000,453805,861750,0,0,0.0000
19930520,112025.0000,112725.0000,111850.0000,112700.0000,303650,847255,0,0,0.0000
19930521,112375.0000,112650.0000,111125.0000,111425.0000,341370,842740,0,0,0.0000
19930524,111450.0000,112225.0000,111412.5000,112025.0000,286575,835875,0,0,0.0000
19930525,112200.0000,112375.0000,111862.5000,112250.0000,214055,812910,0,0,0.0000
19930526,112400.0000,113550.0000,112225.0000,113487.5000,277195,800780,0,0,0.0000
19930527,113562.5000,113737.5000,112675.0000,112875.0000,287565,788990,0,0,0.0000
19930528,112875.0000,112962.5000,111750.0000,112525.0000,290235,774370,0,0,0.0000
19930601,112825.0000,114037.5000,112625.0000,113437.5000,268640,779005,0,0,0.0000
19930602,113275.0000,113812.5000,113125.0000,113350.0000,255680,756960,0,0,0.0000
19930603,113225.0000,113287.5000,112787.5000,113100.0000,207970,733245,0,0,0.0000
19930604,112725.0000,113025.0000,112125.0000,112650.0000,330120,711825,0,0,0.0000
19930607,112875.0000,112950.0000,111850.0000,111912.5000,326910,663115,199309,199309,0.0000
19930608,112225.0000,112225.0000,111275.0000,111637.5000,377445,331805,0,0,275.0000
19930609,111700.0000,112225.0000,111525.0000,111800.0000,461150,432965,0,0,0.0000
19930610,111675.0000,111900.0000,111250.0000,111800.0000,512180,558180,0,0,0.0000
19930611,112225.0000,112500.0000,111725.0000,112262.5000,360500,617580,0,0,0.0000
19930614,112262.5000,112475.0000,112062.5000,112125.0000,290345,661235,0,0,0.0000
19930615,112275.0000,112312.5000,111712.5000,111875.0000,266250,695115,0,0,0.0000
19930616,111925.0000,112275.0000,111050.0000,112225.0000,450780,780760,0,0,0.0000
19930617,112225.0000,112600.0000,112025.0000,112425.0000,404585,857305,0,0,0.0000
19930618,112387.5000,112387.5000,111312.5000,111537.5000,239365,859915,0,0,0.0000
19930621,111700.0000,111887.5000,111450.0000,111850.0000,163680,868565,0,0,0.0000
19930622,111850.0000,111925.0000,111400.0000,111737.5000,152835,868560,0,0,0.0000
19930623,111625.0000,111650.0000,110750.0000,110787.5000,216510,880495,0,0,0.0000
19930624,110975.0000,112200.0000,110800.0000,112075.0000,237720,896245,0,0,0.0000
19930625,112075.0000,112487.5000,111825.0000,112212.5000,168930,892485,0,0,0.0000
19930628,112575.0000,113275.0000,112450.0000,113162.5000,184975,899265,0,0,0.0000
19930629,113075.0000,113075.0000,112550.0000,112862.5000,172345,888610,0,0,0.0000
19930630,112875.0000,113112.5000,112575.0000,112750.0000,171710,882980,0,0,0.0000
19930701,112825.0000,112925.0000,112225.0000,112325.0000,186530,881645,0,0,0.0000
19930702,112125.0000,112125.0000,111312.5000,111562.5000,217375,889525,0,0,0.0000
19930706,111750.0000,111862.5000,110362.5000,110475.0000,243775,879560,0,0,0.0000
19930707,110600.0000,111075.0000,110487.5000,110862.5000,191020,872500,0,0,0.0000
19930708,110975.0000,112437.5000,110787.5000,112112.5000,248135,876350,0,0,0.0000
19930709,112025.0000,112400.0000,111812.5000,112300.0000,154810,870555,0,0,0.0000
19930712,112275.0000,112500.0000,112075.0000,112350.0000,115650,867015,0,0,0.0000
19930713,112400.0000,112837.5000,112000.0000,112212.5000,186820,861055,0,0,0.0000
19930714,112275.0000,112975.0000,112137.5000,112562.5000,237145,867935,0,0,0.0000
19930715,112350.0000,112450.0000,111925.0000,112437.5000,217545,871865,0,0,0.0000
19930716,112300.0000,112350.0000,111525.0000,111737.5000,205280,878215,0,0,0.0000
19930719,111700.0000,111887.5000,111362.5000,111687.5000,167490,888925,0,0,0.0000
19930720,111575.0000,112100.0000,110962.5000,112000.0000,228235,896625,0,0,0.0000
19930721,111700.0000,112000.0000,111525.0000,111900.0000,167960,891710,0,0,0.0000
19930722,111675.0000,111937.5000,110950.0000,111437.5000,226675,873675,0,0,0.0000
19930723,111275.0000,111900.0000,111275.0000,111862.5000,198790,893620,0,0,0.0000
19930726,111925.0000,112500.0000,111925.0000,112262.5000,173775,885155,0,0,0.0000
19930727,112250.0000,112450.0000,111737.5000,111925.0000,185115,885780,0,0,0.0000
19930728,111975.0000,112300.0000,111775.0000,112000.0000,176440,883950,0,0,0.0000
19930729,112200.0000,112875.0000,111975.0000,112587.5000,213775,893030,0,0,0.0000
19930730,112525.0000,112600.0000,111687.5000,112000.0000,219230,880995,0,0,0.0000
19930802,112000.0000,112625.0000,111950.0000,112400.0000,164575,879655,0,0,0.0000
19930803,112425.0000,112700.0000,111862.5000,112237.5000,174215,872305,0,0,0.0000
19930804,112225.0000,112575.0000,111875.0000,112300.0000,164885,867070,0,0,0.0000
19930805,112250.0000,112450.0000,111825.0000,112162.5000,159595,871155,0,0,0.0000
19930806,112200.0000,112450.0000,111900.0000,112187.5000,143140,877550,0,0,0.0000
19930809,112375.0000,113087.5000,112162.5000,112650.0000,201275,888145,0,0,0.0000
19930810,112587.5000,112787.5000,112425.0000,112700.0000,156500,875025,0,0,0.0000
19930811,112600.0000,112975.0000,112525.0000,112650.0000,148615,881365,0,0,0.0000
19930812,112900.0000,113050.0000,111900.0000,112412.5000,260935,881975,0,0,0.0000
19930813,112500.0000,112600.0000,112312.5000,112525.0000,137585,872910,0,0,0.0000
19930816,112525.0000,113450.0000,112525.0000,113087.5000,169590,880825,0,0,0.0000
19930817,112900.0000,113550.0000,112900.0000,113525.0000,158390,885285,0,0,0.0000
19930818,113812.5000,114312.5000,113725.0000,114075.0000,236125,892520,0,0,0.0000
19930819,114075.0000,114225.0000,113787.5000,114150.0000,168560,885690,0,0,0.0000
19930820,113850.0000,114200.0000,113650.0000,114087.5000,185295,884470,0,0,0.0000
19930823,113650.0000,114000.0000,113625.0000,113862.5000,161505,886085,0,0,0.0000
19930824,113875.0000,115162.5000,113800.0000,115075.0000,252025,910895,0,0,0.0000
19930825,115100.0000,115662.5000,114875.0000,115275.0000,401820,895950,0,0,0.0000
19930826,115175.0000,115912.5000,114775.0000,115300.0000,313835,898735,0,0,0.0000
19930827,115025.0000,115287.5000,114875.0000,115225.0000,195135,885780,0,0,0.0000
19930830,115225.0000,115812.5000,115225.0000,115500.0000,216550,878105,0,0,0.0000
19930831,115425.0000,115975.0000,115225.0000,115812.5000,295445,852390,0,0,0.0000
19930901,115625.0000,116000.0000,115450.0000,115700.0000,286480,846865,0,0,0.0000
19930902,115800.0000,115950.0000,115212.5000,115287.5000,313645,819085,0,0,0.0000
19930903,115275.0000,115637.5000,115025.0000,115400.0000,235535,801810,0,0,0.0000
19930907,115262.5000,115675.0000,114450.0000,114662.5000,373900,779700,199312,199312,0.0000
19930908,114625.0000,114887.5000,113687.5000,114362.5000,559300,400090,0,0,125.0000
19930909,113825.0000,114875.0000,113725.0000,114637.5000,541085,513350,0,0,0.0000
19930910,114662.5000,115800.0000,114650.0000,115700.0000,499130,602265,0,0,0.0000
19930913,116000.0000,116200.0000,115650.0000,115712.5000,315660,625855,0,0,0.0000
19930914,115275.0000,115425.0000,114700.0000,115237.5000,449725,709275,0,0,0.0000
19930915,114750.0000,115650.0000,114300.0000,115575.0000,513465,769765,0,0,0.0000
19930916,115375.0000,115475.0000,114912.5000,115150.0000,462755,862885,0,0,0.0000
19930917,114850.0000,115150.0000,114650.0000,114787.5000,213815,894445,0,0,0.0000
19930920,114800.0000,115312.5000,113850.0000,113912.5000,240885,899960,0,0,0.0000
19930921,114025.0000,114200.0000,112275.0000,113350.0000,356695,909705,0,0,0.0000
19930922,113925.0000,114575.0000,113625.0000,114412.5000,334880,919455,0,0,0.0000
19930923,114500.0000,115025.0000,114362.5000,114750.0000,225905,919330,0,0,0.0000
19930924,114725.0000,114950.0000,114500.0000,114837.5000,153480,889670,0,0,0.0000
19930927,115312.5000,115825.0000,115250.0000,115725.0000,194585,894845,0,0,0.0000
19930928,115750.0000,115775.0000,115500.0000,115600.0000,134900,895635,0,0,0.0000
19930929,115562.5000,115950.0000,115000.0000,115225.0000,233255,891090,0,0,0.0000
19930930,115100.0000,115462.5000,114675.0000,114837.5000,245290,912640,0,0,0.0000
19931001,114725.0000,115700.0000,114525.0000,115600.0000,243350,923745,0,0,0.0000
19931004,115500.0000,115800.0000,115300.0000,115612.5000,162110,925990,0,0,0.0000
